date,adjusted_abs,adj_direction,cleaned,headline_word,dict_score,target_var
2012-12-21,0.6142504126357973,negative,eu start safety review cholesterol ema start safety review tredaptive european watchdog start safety review cholesterol,16,1,0
2013-01-11,1.0586924291295818,positive,begin overseas recall hdl cholesterol rpt steer doctor away hdl cholesterol withdraws cholesterol tredaptive globally,15,-1,0
2013-01-18,0.3150387229455154,positive,eu agency confirms suspension cholesterol,5,-1,0
2013-01-24,0.3935851765108911,positive,ceo jury raising good cholesterol,5,0,0
2013-01-25,0.5075560771550025,positive,fda ok over counter version overactive bladder fda ok otc version overactive bladder,13,0,0
2013-02-01,4.311961108999896,negative,corrected continues believe osteoporosis beat forecast issue cautious view fall worry osteoporosis down premarket trading result,16,0,1
2013-02-05,0.4100653668705378,positive,hit verdict fosamax trial,4,1,0
2013-02-07,0.0867212594274358,negative,appeal court upholds patent vytorin,5,1,0
2013-02-13,0.8092786340744951,negative,lawyer vioxx trial head toyota acceleration case,7,0,0
2013-02-14,0.0051908871036676,positive,pay mln settle enhance lawsuit pay million settle enhance lawsuit pay mln settle enhance lawsuit,15,0,0
2013-02-15,0.6765835061675052,positive,high stake cholesterol study could lift cloud,7,1,0
2013-02-22,0.1286186908740161,positive,eu agency recommends sanofi pediatric vaccine eu agency recommends sanofi paediatric vaccine,12,0,0
2013-02-25,0.8554504766046578,positive,kgaa phase iii trial cilengitide fails kgaa brain tumor fails clinical trial kgaa brain tumour fails clinical trial,18,-1,0
2013-03-07,1.1198744617482603,negative,refile kgaa see profit boost cost cut tv veteran named research chief setback veteran named rd chief setback kgaa profit gain cost cut hike,24,1,0
2013-03-12,3.3851037431792075,positive,vytorin study continue review jump continue large study vytorin panel review up continue study vytorin,15,0,1
2013-03-15,0.2749810098356287,negative,fda take extra mo review sugammadex anesthesia reversal agent anesthesia reversal agent face delay refile anesthesia reversal agent face delay,20,-1,0
2013-03-18,0.4914370181053007,negative,kgaa collaborate nordic bioscience,4,0,0
2013-03-27,0.6533002931385701,negative,kgaa replaces bln eur loan long term funding,8,0,0
2013-04-02,0.7692516090914703,positive,unit sue india glenmark over diabetes,6,0,0
2013-04-03,2.0159052964091817,positive,experimental sleep cause fewer side effect study,7,0,1
2013-04-24,1.4616931874445016,negative,melanoma win breakthrough designation melanoma win breakthrough designation,8,2,1
2013-04-26,1.2748387204651324,positive,kgaa confirms full outlook kgaa restructuring cost totaled million euro,10,0,0
2013-04-29,0.7743181046829695,negative,jointly develop diabetes,3,0,0
2013-05-01,1.9104805352288976,negative,stock future slip ahead open adp fed tap januvia diabetes lag forecast cut first sale disappoint q1 januvia sale hurt million inventory reduction refile stock snapshot wall st dip drag fed tap down pct premarket,35,-3,1
2013-05-09,1.392979238476355,positive,sale rep alleges sexual bias seek over mln gsk cut cervical cancer shot poor sale rep claim sexual bias seek over mln,22,-1,1
2013-05-14,0.0062498001498711,positive,kgaa step up cost saving boosting profit rise q1 result kgaa q1 adj operating profit jump trim cost,18,2,0
2013-05-20,1.690030698243783,negative,uk first eu get schmallenberg vaccine fda staff sleep effective question dose level,13,1,1
2013-05-21,4.545455208189875,positive,sign bln buyback agreement goldman sachs,6,1,1
2013-05-22,0.5681915196505183,negative,insomnia move step closer approval sign billion buyback agreement goldman sachs wi billionaire buy serono hq campus fda panel sleep safe effective lower dose fda panel insomnia effective safe low dos,31,5,0
2013-05-23,1.6166175110773229,positive,halt development experimental parkinson,4,0,1
2013-05-28,0.3765280426235362,positive,judge kentucky ag use contingency fee lawyer case,8,0,0
2013-06-03,3.1966962378508823,positive,stock snapshot hit session high rally stock flat poor factory lift stock dip lift stock wall st end up fed stimulus view gain,23,1,1
2013-06-21,1.1705612307797209,positive,ablynx enters phase trial partner,5,0,0
2013-06-25,1.3492634666406045,negative,win injunction indian firm over diabetes,6,1,1
2013-06-26,0.0049258662574436,positive,kgaa liquid crystal momentum slow second half germany see liquid crystal momentum slowing h2,14,-1,0
2013-06-27,0.6766675003456291,positive,south africa aspen bln deal south africa aspen billion deal,10,0,0
2013-07-01,0.8658326788955839,negative,fda reject insomnia fda reject insomnia seek lower dose,9,-2,0
2013-07-16,0.2230261960534441,negative,reverse anesthesia delayed fda fda cancel advisory committee sugammadex fda need time complete sugammadex review,15,0,0
2013-07-24,0.0327400914019171,positive,fda accepts review long delayed blood clot,7,0,0
2013-07-30,0.5999172526812258,negative,revenue hit weak overseas consumer sale cost control help weather weak,11,0,0
2013-08-06,0.3827960919180917,positive,kgaa q2 adj core profit up liquid crystal,8,0,0
2013-08-12,0.2834499273139168,positive,avanir pharma promote diabetes rise,5,1,0
2013-08-13,0.3781908166707204,negative,study industry use cattle zilmax roll training program zilmax customer,10,0,0
2013-08-16,0.2322832041648181,negative,amid cattle concern halt zilmax sale no safety issue found zilmax cattle product suspends sale zilmax study use cattle product exclusive fda working usda cattle zilmax,26,-1,0
2013-08-30,0.7201418654835257,positive,hundred fosamax lawsuit ordered readied trial hundred fosamax lawsuit versus ordered readied trial,13,0,0
2013-09-11,0.0196213889984475,positive,astrazeneca pay mln right cancer,5,-1,0
2013-09-23,0.2246107835870758,negative,fda concerned aspect study corrected fda concerned aspect study,9,-1,0
2013-09-25,0.5835851997824659,positive,kgaa continue testing cancer vaccine kgaa revives testing cancer vaccine,10,0,0
2013-09-26,0.3635468191278024,negative,ablynx serono sign research alliance kgaa belen garijo head pharmaceutical unit,11,1,0
2013-10-01,1.583981705303339,positive,tock news option volume turn busy call eyed slash annual cost billion cut job plan bln annual cost reduction job cut trigger response pct lung cancer patient,27,0,1
2013-10-03,0.9014208393882228,positive,kgaa prepares fresh investment israel qlight,6,0,0
2013-10-04,1.0264833544809338,negative,germany see long term growth cancer erbitux,7,1,0
2013-10-14,1.5412796326723877,negative,kgaa seek clinical trial cost kgaa talk cost trial ft,10,0,1
2013-10-28,2.716076384437449,negative,stock wall st little changed record level slip stock wall st flat near record level fall,16,-3,1
2013-10-29,0.026227377650656,negative,exclusive work toward bringing zilmax back canada,7,0,0
2013-10-31,0.0479414119320398,negative,analysis bringing cattle feed zilmax back wont easy,8,0,0
2013-11-04,0.7314988548107859,positive,serono kadimastem collaborate cell based screening,6,0,0
2013-11-14,0.5150068401169605,positive,germany kgaa lift profit outlook cost cut germany kgaa lift profit outlook cost cut kgaa eye acquisition unit rpt germany kgaa lift profit outlook cost cut,26,1,0
2013-11-15,0.087695913083019,positive,corrected invests million china plant invests million china plant,9,0,0
2013-11-18,0.225084830732325,positive,nda noxafil receives fda priority review trial show melanoma cancer patient respond,12,1,0
2013-11-19,0.3423410354654765,positive,brings maternity program poor nation death rise,7,0,0
2013-11-22,0.1579152387609195,positive,research alert kgaa commerzbank raise hold,6,1,0
2013-11-26,0.1887763433069733,negative,germany look deal lift sale,5,1,0
2013-12-05,0.5744448933844293,negative,kgaa ceo ha firepower deal kgaa buy az electronic material billion germany buy hi tech material firm az billion germany make bln stg offer az electronic germany buy hi tech material firm az bln,34,1,0
2013-12-09,0.0899713100196208,positive,agrees proposed mln settlement over fosamax lawsuit,7,0,0
2013-12-10,0.0960158318220827,positive,move alzheimer big trial safety review move alzheimer big trial safety review,12,0,0
2013-12-12,0.0580258387203325,negative,fda panel allergy effective,4,1,0
2013-12-19,0.109373751556252,negative,french watchdog fine reckitt subutex generic dispute,7,0,0
2013-12-23,0.4531556464056008,negative,serono ec approves labal change cancer erbitux eu back erbitux broader colon cancer treatment,14,1,0
2013-12-30,0.3175829645836514,positive,pecial report lost hoof dead cattle halted zilmax sale woe show animal no panacea pecial report lost hoof dead cattle halted zilmax sale,23,0,0
2014-01-08,0.6603958319429615,negative,novartis talk unit bloomberg,4,0,0
2014-01-09,0.6076655342135306,negative,novartis discus earnings boosting asset swap,6,0,0
2014-01-13,7.826098809714066,positive,jump early filing skin cancer anti blood clot approved fda review stock wall st down modestly earnings caution gain anti blood clot approved fda staff consumer animal move possible stock wall st flat earnings caution climb,36,0,1
2014-01-14,1.315671900895632,negative,need dose joie de vivre research chief,7,0,1
2014-01-15,1.444670559188488,negative,fda advisory panel back blood clot preventing,7,0,1
2014-01-23,1.3061712487239974,positive,hi tech material firm az offer extended feb,8,0,0
2014-01-27,1.5500216795521935,positive,hare kgaa fall cfo resignation lanxess lure former finance chief back top job,13,-1,1
2014-01-28,0.0517770259242711,positive,fda panel support safety efficacy allergy,6,0,0
2014-01-31,0.4233177427807266,negative,get buyout interest consumer unit source,6,0,0
2014-02-03,0.5703368311026247,positive,ablynx agrees cancer deal worth up bln euro ablynx sign cancer immunotherapy collaboration licensing agreement ablynx sign deal worth up bln euro ablynx agrees cancer deal worth up billion euro,30,1,0
2014-02-05,0.1628109371097252,positive,result flag cancer deal lift 4th sale miss wall st estimate,11,0,0
2014-02-06,0.8703722376772527,negative,extends offer az electronic takeover feb astrazeneca take alzheimer race,10,0,0
2014-02-07,0.6201968174051053,positive,pay million nuvaring contraceptive settlement pay mln nuvaring contraceptive settlement pay mln resolve nuvaring product liability case utrecht university research pig virus vaccine,23,-1,0
2014-02-10,0.0354382066946046,positive,join race copy sanofi diabetes lantus,6,0,0
2014-02-14,0.06517747969772,positive,kgaa extends offer period az third time extends az offer date,11,0,0
2014-02-19,0.5049956700293068,negative,exclusive bayer novartis others eye consumer unit source,8,0,0
2014-02-20,0.8088831152829323,positive,kgaa ready deal ceo,4,0,0
2014-02-28,0.3294885151158278,positive,germany raise dividend eurosshare kgaa extends offer period az fourth time,11,1,0
2014-03-04,0.2712078359183856,negative,dust mite allergy reduces symptom midstage study,7,0,0
2014-03-05,0.4060854117502677,negative,hepatitis work hiv infected patient study,6,0,0
2014-03-06,0.4390451734395117,positive,kgaa profit up cutback cancel forex pain kgaa quarterly adj ebitda edge up cost cut kgaa confident az takeover wrapped up h1,22,1,0
2014-03-14,0.1194886293973129,positive,corrected extends offer period az fifth time extends offer period az electronic material extends offer period az fifth time,19,0,0
2014-03-25,2.14721987256854,positive,kgaa name head lab equipment otc unit,7,0,1
2014-03-26,2.223127022002802,positive,plan propose split glaxo end pay assistance obamacare plan,9,-1,1
2014-03-27,0.3068272583397147,negative,name baxter exec cfo corrected appoints baxter executive cfo appoints baxter executive cfo,13,0,0
2014-03-31,0.591767108563146,positive,korea allow sale zilmax,4,0,0
2014-04-03,0.3104321868359849,negative,kgaa sign license agreement auxogyn,5,1,0
2014-04-04,1.0220946978051535,positive,exclusive want test zilmax cattle beef industry resists,8,0,0
2014-04-10,0.0885485589586676,negative,hepatitis shine easier treat patient study hepatitis shine easier treat patient study,12,0,0
2014-04-14,1.4137295159400431,negative,grass pollen allergy win approval grass pollen allergy vaccine win approval,11,2,1
2014-04-17,0.2335796594467254,positive,corrected ragweed pollen allergy get approval ragweed pollen allergy get approval,11,1,0
2014-04-24,0.150546812115393,negative,kgaa iiib study kuvan reached primary endpoint,7,0,0
2014-04-28,1.295047332280319,negative,reckitt benckiser confirms talk buy unit rpt reckitt benckiser confirms talk buy unit,13,1,0
2014-04-29,3.1336137568056976,positive,bayer offer animal asset cash otc unit source first profit top estimate revenue miss stock wall st climb lifted sprint rosy earnings corrected stock future gain earnings up premarket 1st profit top estimate revenue miss,35,0,1
2014-04-30,0.5707485386815092,negative,reckitt benckiser no longer talk kgaa extends offer period az electronic seventh time exclusive explores billion plus portfolio sale china approves kgaa takeover az electronic explores billion plus portfolio sale source,31,1,0
2014-05-01,1.7994885049531506,positive,refile bayer nears deal buy consumer unit source,8,1,1
2014-05-02,2.204839931087821,negative,endocyte ovarian cancer fails trial kgaa eye asia sale completing az takeover kgaa completes acquisition az electronic,17,-1,1
2014-05-06,1.722133497805467,negative,numerical increase atrial fibrillation stroke seen patient taking osteoporosis odanacatib bayer see closing otc deal second half executive not tempted merger mania bayer win billion consumer unit auction seek approval osteoporosis cite safety risk kgaa clarifies keep consumer bayer win bln consumer unit auction,44,2,1
2014-05-08,1.7022883287452606,negative,kgaa hire henkel executive marcus kuhnert cfo fda approves blood clot preventer kgaa delist az electronic material,17,2,1
2014-05-09,0.5438611384939396,positive,germany kgaa ready deal germany kgaa ready join pharma deal frenzy,11,0,0
2014-05-14,1.5858915773970916,positive,roche immune therapy cancer meeting darling belgium ablynx increase cash position payment roche immune therapy cancer meeting focus,18,0,1
2014-05-15,0.0265113754600698,positive,kgaa consumer asset japan pricy kgaa ekes profit growth cost cut kgaa q1 profit gain cost cut,17,2,0
2014-06-02,0.0068027303045781,positive,immune system booster effective skin lung cancer,7,1,0
2014-06-06,0.9085646483004806,negative,former dealmaker take aim colon germ,6,0,0
2014-06-09,0.0532101394158823,positive,buy idenix boost hepatitis portfolio buy idenix boost hepatitis portfolio triple therapy using idenix hepatitis could speed cure treat genotype buy idenix billion,23,1,0
2014-06-10,0.9390318583708755,positive,kgaa announces fda clearance auxogyn embryo viability assessment system,9,1,0
2014-06-12,0.5889553853772544,positive,research chief aim big hepatitis open deal research chief open deal research chief morphosys enters strategic immuno oncology collaboration serono,20,0,0
2014-06-17,0.2951556412695288,negative,kgaa terminates license agreement ono,5,0,0
2014-06-24,0.3890433526158032,negative,kgaa mersana agree collaboration next generation antibody conjugate,8,0,0
2014-06-30,0.6072988382125999,positive,nausea work child late stage trial kgaa buy peer bet dimmable window,12,1,0
2014-07-01,0.4715580665393126,positive,corrected bayer broadens line keeping consumer brand bayer broadens line keeping consumer brand,13,0,0
2014-07-03,0.2377895752129655,negative,kgaa completes squeeze az electronic,5,0,0
2014-07-29,1.4819954117659906,positive,not interested deal solely primarily tax inversion quarterly profit beat estimate gain beat forecast newer offset generic,17,3,1
2014-08-13,0.760942094542516,positive,kgaa ceo looking interesting takeover target fda approves insomnia kgaa q2 core profit up pct az electronic takeover,18,2,0
2014-08-25,0.439371986478787,positive,advaxis test immune therapy prostate cancer rpt advaxis test immune therapy prostate cancer,13,0,0
2014-08-26,0.7219392023828375,positive,rpt test xalkori lung cancer immunotherapy test xalkori lung cancer immunotherapy,11,0,0
2014-09-04,0.5167372575329399,negative,fda approves immune stimulating melanoma approves immune stimulating melanoma,9,2,0
2014-09-05,1.381364148816977,positive,sue over immunotherapy patent,4,0,1
2014-09-09,0.1694885428633719,negative,ceo tax inversion deal would not fit corporate strategy,9,0,0
2014-09-12,0.3310176167740208,negative,kgaa end lung cancer vaccine trial,6,0,0
2014-09-15,0.0249498416113769,positive,osteoporosis achieves goal large trial osteoporosis pass trial side effect hover,11,0,0
2014-09-16,0.0358059301780899,positive,kgaa agrees lupin emerging,4,0,0
2014-09-18,0.1851016270710381,positive,kgaa seek partner immuno oncology end kgaa seek immuno oncology research partner,12,0,0
2014-09-22,0.921081884078434,positive,still see investment grade rating sigma aldrich deal germany buy sigma aldrich billion boost lab supply operation kgaa buy sigma aldrich bln germany buy sigma aldrich bln boost lab supply operation,31,1,0
2014-09-23,0.0772198978114091,positive,bank line up billion loan sigma aldrich buy rlpc bank line up bn loan sigma aldrich buy,17,1,0
2014-09-29,0.2155857586200293,positive,immunotherapy show promise bladder cancer,5,1,0
2014-10-01,0.3936539051114907,positive,bayer close buy consumer care bayer completes takeover otc unit,10,1,0
2014-10-06,0.4171872723991998,negative,issue multi tranche deal,4,0,0
2014-10-14,0.1836986732857148,positive,ex analyst face insider trading charge merger tip,8,0,0
2014-10-17,0.0768326766364069,negative,roche extend immunotherapy fight breast cancer,6,1,0
2014-10-27,1.8760857702482705,negative,beat q3 forecast cost cut offset gardasil decline weak sale overshadow q3 cost cut,14,-1,1
2014-11-05,0.2947503547060304,negative,take step return zilmax cattle animal food additive zilmax seen safe review,12,1,0
2014-11-10,1.207901851092541,negative,expects no writedowns zetia vytorin cholesterol,6,0,0
2014-11-12,0.0066869229890187,positive,gene study raise hope cholesterol zetia future cholesterol sale could hang long awaited study,14,1,0
2014-11-13,0.275025743320878,positive,kgaa core earnings up az takeover kgaa rule larger acquisition,10,0,0
2014-11-17,0.5965830137791617,positive,dampens astra bid hope german cancer deal zetia cut heart attack stroke risk long awaited study long term cholesterol study met primary endpoint german cancer immunotherapy deal kgaa deal exclusive,30,0,0
2014-11-24,0.9678546791399788,negative,buy right newlink experimental ebola vaccine,6,1,0
2014-11-28,1.2997713297510538,positive,germany aim grow not sell billion consumer arm,8,0,0
2014-12-02,0.2167740907509818,negative,no serious side effect mercknewlink ebola vaccine test,8,0,0
2014-12-05,0.7719241431181523,positive,talk acquire cubist pharmaceutical billion nyt,6,1,0
2014-12-08,1.3025187022327025,positive,take superbug cubist pharma buy issue dual tranche deal cubist option unusually active deal take aim superbug buy cubist bln deal bet bln profitable antibiotic,25,1,0
2014-12-09,2.9542175072450827,negative,still plan buy cubist despite patent setback still plan cubist purchase despite patent setback cubist sale force seen potential boon intestinal breakingviews give frenzy risk assessment give frenzy risk assessment,30,2,1
2014-12-15,0.6470832304132923,negative,trlpc look 8b bridge cubist acquisition,6,0,0
2014-12-18,0.1303374048470695,negative,gsk shingle vaccine challenge strong test,6,-1,0
2015-01-12,0.367752710122271,positive,heat up immunotherapy race lung cancer speed up submission plan hep lung cancer,13,0,0
2015-01-13,0.1047081229275548,positive,test combination cancer,3,0,0
2015-02-02,0.243050605453865,negative,germany take back marketing product diabetes thyroid franchise russia,9,0,0
2015-02-04,2.8476646858377586,negative,issue cautious forecast citing dollar hepatitis treatment lose breakthrough status,10,1,1
2015-02-24,0.1811615066289462,negative,place child hiv shared non profit patent pool,8,0,0
2015-03-03,0.0007005747577393,positive,germany see slight core profit rise kgaa see slight increase adj core earnings,13,2,0
2015-03-05,0.0633639347662917,positive,newlink ebola vaccine phase iii trial start,7,1,0
2015-03-10,0.4346268683794396,positive,serono illumina collaborate cancer diagnostics,5,0,0
2015-03-13,0.6666396164435318,positive,expects denied approval sugammadex injection,5,1,0
2015-03-20,0.2430386404084661,negative,kgaa deputy chief oschmann set become ceo manager magazin,9,0,0
2015-03-24,0.391634031285859,positive,melanoma meet goal study halted increase buyback program bln increase buyback program billion tudy melanoma halted survival prolonged,18,1,0
2015-03-25,0.8343006389677221,positive,guinea start testing vaccine ebola hotspot,6,1,0
2015-03-26,0.8947112049663364,negative,ablynx extends ion channel research collaboration,6,0,0
2015-04-01,0.7250052765983561,negative,newlink ebola vaccine appears safe effective study,7,2,0
2015-04-13,0.4560021422859051,negative,name udit batra leader combined millipore sigma aldrich,8,0,0
2015-04-17,0.5093968992373576,negative,kgaa confirms full outlook,4,0,0
2015-04-24,0.075557002410509,negative,oral hepatitis regimen show pct cure rate,7,0,0
2015-04-27,0.4522747852723441,negative,diabetes januvia succeeds heart safety trial diabetes januvia meet heart safety target,12,0,0
2015-04-28,4.725900785402515,positive,jump strong earnings januvia safety trong cancer sale upstage rival fda decline approve bridion need stock end up ibm slip apple stock wall st edge up ibm slip apple end up ibm slip apple,34,-1,1
2015-04-29,0.0887024768725708,negative,rpt strong cancer sale upstage rival,6,0,0
2015-05-12,0.6342022377393897,negative,kgaa threshold win fast track pancreatic cancer,7,1,0
2015-05-13,0.4564653150106346,negative,loses bid escape lawsuit over vioxx,6,-1,0
2015-05-15,0.6443769147443046,positive,indian court bar glenmark selling copy,6,0,0
2015-05-19,0.8827067846882142,positive,rpt kgaa overcome eu concern sigma aldrich deal see up pct gain adj ebitda weak euro kgaa overcome eu concern sigma aldrich deal kgaa see az deal forex countering weak sale,31,-1,0
2015-05-22,0.9591274495194811,negative,follows eu green light immune cancer,6,0,0
2015-05-27,0.1182859139578162,negative,offer eu concession over bln sigma aldrich buy,8,1,0
2015-05-28,0.5164676731132412,positive,forefront cancer meeting,3,0,0
2015-05-29,2.61459325234229,positive,immunotherapy appears effective head neck cancer study,7,1,1
2015-06-01,0.4335791536754785,negative,kgaa see immunotherapy holding cancer race,6,0,0
2015-06-04,0.678772670014316,negative,accused stonewalling mumps vaccine antitrust lawsuit,6,0,0
2015-06-08,0.4401376873642504,positive,no heart safety issue seen januvia diabetes study no heart safety issue seen januvia diabetes study,16,0,0
2015-06-12,0.9527424403135698,negative,rovi sign deal orvatez spain,5,1,0
2015-06-16,0.4829370770046193,positive,manual guide go digital free global push,7,0,0
2015-06-17,0.1848481407173308,positive,corrected pay mln misleading marketing pink eye pay mln misleading marketing pink eye pay million misleading marketing pink eye,19,-1,0
2015-06-19,0.5297520848587478,negative,aim leader oled material,4,0,0
2015-06-29,0.0588960656501935,positive,german expanding presence israel acquisition german buy remaining stake qlight nanotech,11,1,0
2015-07-22,0.6984528737942752,negative,belgium ablynx triple cooperation deal ablynx expands immuno oncology collaboration,10,0,0
2015-07-28,0.3131195670696529,negative,trong dollar weighs revenue raise forecast strong sale diabetes cancer,10,1,0
2015-07-31,0.9273848693770792,positive,success work go ebola vaccine ebola vaccine prof fully effective guinea trial,12,1,0
2015-08-06,0.3007350459530378,negative,kgaa book billion hedging gain sigma aldrich deal kgaa book bln eur hedging gain sigma aldrich deal,17,1,0
2015-08-11,0.1775337764125528,negative,ha approval sigma aldrich takeover,5,1,0
2015-08-12,0.741046349534269,positive,ltd net income mln rupee,5,0,0
2015-08-27,1.3273055939970746,negative,german place bln eur bond sigma aldrich buy,8,1,1
2015-09-08,0.3964917239797305,negative,judge nix apotex former expert role,6,0,0
2015-09-11,0.7958558139785854,negative,kgaa try get approval pill cladribine kgaa try revive multiple sclerosis pill cladribine,13,1,0
2015-09-16,0.2540275372159506,negative,diabetes found effective study,4,1,0
2015-09-28,0.1926481485745257,positive,diabetes approved japan,3,0,0
2015-10-01,0.3223458985659566,negative,germany sell right kuvan back biomarin pharma kgaa avelumab alliance track corrected kgaa avelumab alliance track,16,0,0
2015-10-02,0.0658713575601765,positive,fda expands approval keytruda lung cancer fda approves keytruda use lung cancer,12,3,0
2015-10-12,0.56542247245428,negative,cholesterol odds dim failure,4,0,0
2015-10-13,1.815066664710052,negative,ex employee get prison insider trading kgaa appoints oschmann ceo replace kley ex employee get prison insider trading,18,0,1
2015-10-14,0.6209006482366441,positive,germany kgaa scrap unit brand,5,0,0
2015-10-15,0.8464627545138992,positive,ablynx get first milestone immuno oncology deal,7,0,0
2015-10-20,1.8371347463708052,negative,clear major hurdle sigma aldrich takeover sigma aldrich sell asset honeywell,11,1,1
2015-10-26,0.312129293748653,positive,keytruda extends survival lung cancer study,6,0,0
2015-10-27,1.2613094114390822,positive,profit top estimate strong diabetes cancer sale revenue down pct hurt strong dollar expects januvia retain strong position add diabetes therapy despite favorable seen rival jardiance,26,1,0
2015-10-30,0.0768492242284812,positive,india sept qtr net profit fall pct,7,-1,0
2015-11-02,0.3598193328000265,negative,elvita sign deal rd financing cooperation,6,1,0
2015-11-04,1.0559510016873608,positive,kgaa widen development cancer immunology,5,0,0
2015-11-06,0.7469298236881028,negative,agency investigate pricing federal agency investigate pricing fda panel back reverse muscle relaxant effect fda panel vote unanimously favor sugammadex under pennsylvania attorney office probe over pricing,27,-1,0
2015-11-10,0.1196144773958129,positive,set complete bln buy sigma aldrich nov,7,1,0
2015-11-12,0.1115379134215666,positive,kgaa ups earnings outlook strong lab demand buy harrisvaccines boost livestock vaccine portfolio,13,1,0
2015-11-13,1.1228275726110848,positive,panel recommends continue cholesterol study panel recommends continue cholesterol study,10,0,0
2015-11-18,0.6184439639046246,negative,kgaa receive fda breakthrough status avelumab kgaa close takeover sigma aldrich,11,1,0
2015-11-20,0.6960348560708374,negative,plan double africa sale,4,0,0
2015-12-07,0.6804294351944962,positive,kgaa threshold fails late stage cancer trial immunotherapy keytruda show promise multiple myeloma trial,14,0,0
2015-12-14,0.4093733674283006,negative,fda panel reject claim zetiavytorin cut heart risk fails win fda panel backing vytorin heart claim acquires ormet circuit no purchase disclosed,22,-1,0
2015-12-15,0.2912179526598724,positive,fda approves reverse effect muscle relaxant,6,2,0
2015-12-16,0.6540017613115401,positive,bayer consumer still looking bulk up deal,7,0,0
2015-12-22,0.4640067846851003,negative,elvita sign deal commercialization oncological terapeutical molecule x7f,8,1,0
2016-01-07,1.5216292807564755,positive,kgaa biocartis collaborate liquid biopsy technology ra biomarker testing biocartis group announces collaboration,13,0,1
2016-01-12,0.1882909732522586,positive,biolinerx study combo fight pancreatic cancer,6,0,0
2016-01-15,0.8724821522454129,positive,agrees pay mln settle vioxx security lawsuit fight over name see german firm win british court agrees pay million settle vioxx security lawsuit germany win uk court ruling dispute over name,31,0,0
2016-01-19,0.2579700470955792,positive,germany appoints executive board membersx7fx7f,5,0,0
2016-01-20,0.2572531567685554,negative,vaccine alliance sign mln advance deal ebola shot vaccine alliance sign million advance deal ebola shot,16,1,0
2016-01-22,1.207068421636226,negative,see deal opportunity funding get tighter,6,0,0
2016-01-28,2.8437254445745186,negative,fda approves hepatitis pill fda approves hepatitis pill,8,2,1
2016-01-29,0.5500702388558487,positive,payer see leverage entry hepatitis,5,0,0
2016-02-03,1.313638642708459,negative,give cautious outlook sale top lag jj evaluating technology zika vaccine see accelerating decline remicade due biosimilars,17,-1,1
2016-02-23,0.809935803480144,positive,kgaa consumer saw nice growth,5,1,0
2016-02-26,0.4757519367611595,negative,judge trim antitrust case over potassium,6,0,0
2016-03-07,0.995438948788463,positive,neuron bio designated reference laboratory millipore,6,0,0
2016-03-08,0.7308380205455656,positive,china major growth driver cnbc anofi pasteur end european vaccine venture anofi pull plug european vaccine venture,17,1,0
2016-03-09,0.6655491643635991,negative,name kgaa ceo kley supervisory board chairman,7,0,0
2016-03-22,0.4893511138404416,positive,patent hepatitis treatment found valid dispute patent hepatitis treatment found valid dispute,12,0,0
2016-03-24,0.025455575135147,positive,ordered pay million hepatitis patent dispute ordered pay mln hepatitis patent dispute,12,-1,0
2016-03-29,0.002493494449185,positive,deceitful hepatitis patent fight,4,0,0
2016-03-31,0.3397929072172068,negative,elvita sign another deal kgaa,5,1,0
2016-04-11,0.3252542280174353,negative,ceo kenneth frazier total compensation wa mln,7,0,0
2016-04-13,0.1102449551432016,positive,fda ha accepted review supplemental biologics license application keytruda,9,0,0
2016-04-14,0.8708201586375086,positive,kgaa file answer trademark right violation claim made msd launch project partnership farm kgaa appoints maya martinez davis global head oncology,21,0,0
2016-04-18,0.0436025538709028,negative,receives breakthrough therapy designation fda use keytruda classical hodgkin lymphoma,10,1,0
2016-04-19,0.3039374099286229,positive,animal buy worldwide right whisper veterinary stethoscope system,8,1,0
2016-04-25,0.7441875195298708,negative,kgaa publishes chinese phase iii study erbitux,7,0,0
2016-04-26,0.4687719745152252,negative,kgaa selects unisys deliver global end user service,8,1,0
2016-04-27,0.2759744744392334,positive,sex discrimination case could collective action judge sex discrimination case could collective action judge,14,0,0
2016-04-29,1.0747526695421228,negative,see negative fx effect,4,0,0
2016-05-05,1.2941205828798874,negative,sale disappoint januvia remicade fall short eu zepatier launch delayed q1 earnings eu manufacturer zepatier cited recordkeeping lapse,18,-1,0
2016-05-12,0.3788982125287221,negative,present phase ertugliflozin mk,4,0,0
2016-05-13,0.4279599865302907,positive,germany gene editing help outperform,5,1,0
2016-05-16,0.44257892487507,positive,vitamin formula patent invalid due sale bar federal circuit,9,0,0
2016-05-18,0.6150411498850428,positive,cancer show promise combo keytruda show longer survival deadly cancer german immunotherapy show promise rare skin cancer,17,1,0
2016-05-19,0.1818728836041949,positive,kgaa expects file first approval avelumab h2 kgaa see gain adj ebitda up pct,14,2,0
2016-05-24,0.0580626321560195,negative,set quarterly dividend,3,0,0
2016-05-27,0.2703241547394652,negative,receives positive chmp opinion zepatier eu shareholder proposal report disposal unused expired defeated global innovation fund hike stake opgen pct pct,21,1,0
2016-06-06,0.4268857829763384,positive,gileads escape liability hepatitis patent fight updated keytruda finding show response rate benefit head neck cancer patient corrected kgaa present positive mid stage merkel cell carcinoma asco escape liability hepatitis patent fight,32,2,0
2016-06-07,0.4534917047322007,negative,fda staff question efficacy infectious diarrhea fda staff review question efficacy difficile,12,0,0
